country,player,position,club,age,jersey_number,squad_status,announcement_date,group,confederation,is_final_squad
México,"( 2000-11-27 ) November 27, 2000 (Aged 25)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-12-29 ) December 29, 2000 (Aged 25)",Mediocampista,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-12-30 ) December 30, 2000 (Aged 25)",Mediocampista,Unknown,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-01-17 ) January 17, 2001 (Aged 25)",Mediocampista,Unknown,26,40,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-01-20 ) January 20, 2001 (Aged 25)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-01-28 ) January 28, 2001 (Aged 25)",Mediocampista,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-19 ) February 19, 2001 (Aged 25)",Mediocampista,Unknown,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-22 ) February 22, 2001 (Aged 25)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-23 ) February 23, 2001 (Aged 25)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-26 ) February 26, 2001 (Aged 25)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-03-16 ) March 16, 2001 (Aged 25)",Mediocampista,Norwich City,26,39,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-04 ) April 4, 2001 (Aged 25)",Mediocampista,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-10 ) April 10, 2001 (Aged 25)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-26 ) April 26, 2001 (Aged 25)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-29 ) April 29, 2001 (Aged 25)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-05 ) May 5, 2001 (Aged 25)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-10 ) May 10, 2001 (Aged 25)",Mediocampista,Vancouver Whitecaps Fc,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-14 ) May 14, 2001 (Aged 25)",Mediocampista,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-17 ) May 17, 2001 (Aged 25)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-21 ) May 21, 2001 (Aged 25)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-05-30 ) May 30, 2001 (Aged 25)",Mediocampista,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-04 ) June 4, 2001 (Aged 25)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-11 ) June 11, 2001 (Aged 25)",Mediocampista,Unknown,26,45,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-21 ) June 21, 2001 (Aged 24)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-06-22 ) June 22, 2001 (Aged 24)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-02 ) July 2, 2001 (Aged 24)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-04 ) July 4, 2001 (Aged 24)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-11 ) July 11, 2001 (Aged 24)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-20 ) July 20, 2001 (Aged 24)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-23 ) July 23, 2001 (Aged 24)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-07-30 ) July 30, 2001 (Aged 24)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-08-16 ) August 16, 2001 (Aged 24)",Mediocampista,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-09-21 ) September 21, 2001 (Aged 24)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-11-11 ) November 11, 2001 (Aged 24)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-11-30 ) November 30, 2001 (Aged 24)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-01-03 ) January 3, 2002 (Aged 24)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-11 ) February 11, 2002 (Aged 24)",Mediocampista,Atlanta United Fc,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-15 ) February 15, 2002 (Aged 24)",Mediocampista,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-16 ) February 16, 2002 (Aged 24)",Mediocampista,Fc Augsburg,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-19 ) February 19, 2002 (Aged 24)",Mediocampista,Swansea City,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-02-20 ) February 20, 2002 (Aged 24)",Mediocampista,Unknown,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-04-06 ) April 6, 2002 (Aged 24)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-04-13 ) April 13, 2002 (Aged 24)",Mediocampista,Peterborough United,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-04-30 ) April 30, 2002 (Aged 24)",Mediocampista,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-02 ) May 2, 2002 (Aged 24)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-09 ) May 9, 2002 (Aged 24)",Mediocampista,Swansea City,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-25 ) May 25, 2002 (Aged 24)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-28 ) May 28, 2002 (Aged 24)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-06-16 ) June 16, 2002 (Aged 23)",Mediocampista,Unknown,26,38,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-06-19 ) June 19, 2002 (Aged 23)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-24 ) July 24, 2002 (Aged 23)",Mediocampista,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-26 ) July 26, 2002 (Aged 23)",Mediocampista,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-30 ) July 30, 2002 (Aged 23)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-08-09 ) August 9, 2002 (Aged 23)",Mediocampista,El Paso Locomotive Fc,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-08-13 ) August 13, 2002 (Aged 23)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-08-29 ) August 29, 2002 (Aged 23)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-08 ) September 8, 2002 (Aged 23)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-11 ) September 11, 2002 (Aged 23)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-14 ) September 14, 2002 (Aged 23)",Mediocampista,Unknown,26,38,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-09-26 ) September 26, 2002 (Aged 23)",Mediocampista,Austin Fc,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-11-06 ) November 6, 2002 (Aged 23)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-11-13 ) November 13, 2002 (Aged 23)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-11-21 ) November 21, 2002 (Aged 23)",Mediocampista,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-11-25 ) November 25, 2002 (Aged 23)",Mediocampista,Unknown,26,40,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-12-18 ) December 18, 2002 (Aged 23)",Mediocampista,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-12-20 ) December 20, 2002 (Aged 23)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-01-07 ) January 7, 2003 (Aged 23)",Mediocampista,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-01-21 ) January 21, 2003 (Aged 23)",Mediocampista,Unknown,26,44,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-02-01 ) February 1, 2003 (Aged 23)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-02-02 ) February 2, 2003 (Aged 23)",Mediocampista,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-02-16 ) February 16, 2003 (Aged 23)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-02-26 ) February 26, 2003 (Aged 23)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-03-03 ) March 3, 2003 (Aged 23)",Mediocampista,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-03-21 ) March 21, 2003 (Aged 23)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-03-27 ) March 27, 2003 (Aged 23)",Mediocampista,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-04-02 ) April 2, 2003 (Aged 23)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-04-27 ) April 27, 2003 (Aged 23)",Mediocampista,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-05-03 ) May 3, 2003 (Aged 23)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-06-17 ) June 17, 2003 (Aged 22)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-06-20 ) June 20, 2003 (Aged 22)",Mediocampista,Unknown,26,32,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-06-29 ) June 29, 2003 (Aged 22)",Mediocampista,Unknown,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-07-26 ) July 26, 2003 (Aged 22)",Mediocampista,Racing Santander,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-08-18 ) August 18, 2003 (Aged 22)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-08-21 ) August 21, 2003 (Aged 22)",Mediocampista,Stoke City,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-09-04 ) September 4, 2003 (Aged 22)",Mediocampista,Rotherham United,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-09-23 ) September 23, 2003 (Aged 22)",Mediocampista,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-01 ) October 1, 2003 (Aged 22)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-06 ) October 6, 2003 (Aged 22)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-20 ) October 20, 2003 (Aged 22)",Mediocampista,Unknown,26,17,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-24 ) October 24, 2003 (Aged 22)",Mediocampista,Unknown,26,26,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-10-30 ) October 30, 2003 (Aged 22)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-12-04 ) December 4, 2003 (Aged 22)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-01-01 ) January 1, 2004 (Aged 22)",Mediocampista,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-01-03 ) January 3, 2004 (Aged 22)",Mediocampista,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-01-20 ) January 20, 2004 (Aged 22)",Mediocampista,Unknown,26,35,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-02-03 ) February 3, 2004 (Aged 22)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-02-07 ) February 7, 2004 (Aged 22)",Mediocampista,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-02-09 ) February 9, 2004 (Aged 22)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-03-08 ) March 8, 2004 (Aged 22)",Mediocampista,Leicester City,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-03-16 ) March 16, 2004 (Aged 22)",Mediocampista,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-04-10 ) April 10, 2004 (Aged 22)",Mediocampista,Fc Augsburg,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-04-30 ) April 30, 2004 (Aged 22)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-05-03 ) May 3, 2004 (Aged 22)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-05-10 ) May 10, 2004 (Aged 22)",Mediocampista,Unknown,26,35,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-06-01 ) June 1, 2004 (Aged 22)",Mediocampista,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-07-02 ) July 2, 2004 (Aged 21)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-07-23 ) July 23, 2004 (Aged 21)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-08-05 ) August 5, 2004 (Aged 21)",Mediocampista,Unknown,26,28,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-08-17 ) August 17, 2004 (Aged 21)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-09-08 ) September 8, 2004 (Aged 21)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-09-27 ) September 27, 2004 (Aged 21)",Mediocampista,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-11-03 ) November 3, 2004 (Aged 21)",Mediocampista,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-12-17 ) December 17, 2004 (Aged 21)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-12-30 ) December 30, 2004 (Aged 21)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-01-03 ) January 3, 2005 (Aged 21)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-01-08 ) January 8, 2005 (Aged 21)",Mediocampista,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-01-20 ) January 20, 2005 (Aged 21)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-03-10 ) March 10, 2005 (Aged 21)",Mediocampista,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-03-14 ) March 14, 2005 (Aged 21)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-04-15 ) April 15, 2005 (Aged 21)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-04-17 ) April 17, 2005 (Aged 21)",Mediocampista,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-04-19 ) April 19, 2005 (Aged 21)",Mediocampista,Manchester United,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-06-16 ) June 16, 2005 (Aged 20)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-07-13 ) July 13, 2005 (Aged 20)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-08-05 ) August 5, 2005 (Aged 20)",Mediocampista,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-10-07 ) October 7, 2005 (Aged 20)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-10-14 ) October 14, 2005 (Aged 20)",Mediocampista,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-11-11 ) November 11, 2005 (Aged 20)",Mediocampista,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-12-23 ) December 23, 2005 (Aged 20)",Mediocampista,Unknown,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-01-15 ) January 15, 2006 (Aged 20)",Mediocampista,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-02-02 ) February 2, 2006 (Aged 20)",Mediocampista,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-03-08 ) March 8, 2006 (Aged 20)",Mediocampista,Unknown,26,18,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-04-06 ) April 6, 2006 (Aged 20)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-04-11 ) April 11, 2006 (Aged 20)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-06-09 ) June 9, 2006 (Aged 20)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-06-16 ) June 16, 2006 (Aged 19)",Mediocampista,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2006-08-06 ) August 6, 2006 (Aged 19)",Mediocampista,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-03-22 ) March 22, 2007 (Aged 19)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-09-21 ) September 21, 2007 (Aged 18)",Mediocampista,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-10-02 ) October 2, 2007 (Aged 18)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2007-12-31 ) December 31, 2007 (Aged 18)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2008-02-22 ) February 22, 2008 (Aged 18)",Mediocampista,Unknown,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2008-06-07 ) June 7, 2008 (Aged 18)",Mediocampista,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2008-10-14 ) October 14, 2008 (Aged 17)",Mediocampista,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 1982-12-31 ) December 31, 1982 (Aged 43)",Portero,Unknown,26,83,Final,2026-05-26,A,CONCACAF,1
México,"( 1985-07-13 ) July 13, 1985 (Aged 40)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1986-03-27 ) March 27, 1986 (Aged 40)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1986-06-03 ) June 3, 1986 (Aged 40)",Portero,Unknown,26,85,Final,2026-05-26,A,CONCACAF,1
México,"( 1987-06-08 ) June 8, 1987 (Aged 39)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1987-12-13 ) December 13, 1987 (Aged 38)",Portero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1988-01-29 ) January 29, 1988 (Aged 38)",Portero,Unknown,26,79,Final,2026-05-26,A,CONCACAF,1
México,"( 1988-08-31 ) August 31, 1988 (Aged 37)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1988-12-18 ) December 18, 1988 (Aged 37)",Portero,Unknown,26,75,Final,2026-05-26,A,CONCACAF,1
México,"( 1989-02-06 ) February 6, 1989 (Aged 37)",Portero,Miami Fc,26,70,Final,2026-05-26,A,CONCACAF,1
México,"( 1989-03-01 ) March 1, 1989 (Aged 37)",Portero,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1989-03-09 ) March 9, 1989 (Aged 37)",Portero,Unknown,26,40,Final,2026-05-26,A,CONCACAF,1
México,"( 1989-05-10 ) May 10, 1989 (Aged 37)",Portero,Unknown,26,50,Final,2026-05-26,A,CONCACAF,1
México,"( 1989-06-23 ) June 23, 1989 (Aged 36)",Portero,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-06-02 ) June 2, 1990 (Aged 36)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-09-10 ) September 10, 1990 (Aged 35)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1990-09-30 ) September 30, 1990 (Aged 35)",Portero,Fc Tokyo,26,85,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-01-04 ) January 4, 1991 (Aged 35)",Portero,Unknown,26,39,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-03-16 ) March 16, 1991 (Aged 35)",Portero,Unknown,26,56,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-04-05 ) April 5, 1991 (Aged 35)",Portero,Unknown,26,89,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-05-08 ) May 8, 1991 (Aged 35)",Portero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-05-18 ) May 18, 1991 (Aged 35)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-09-25 ) September 25, 1991 (Aged 34)",Portero,Unknown,26,47,Final,2026-05-26,A,CONCACAF,1
México,"( 1991-10-10 ) October 10, 1991 (Aged 34)",Portero,Unknown,26,62,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-01-21 ) January 21, 1992 (Aged 34)",Portero,Unknown,26,62,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-03-01 ) March 1, 1992 (Aged 34)",Portero,Unknown,26,56,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-04-12 ) April 12, 1992 (Aged 34)",Portero,Unknown,26,54,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-05-11 ) May 11, 1992 (Aged 34)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-05-20 ) May 20, 1992 (Aged 34)",Portero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-06-30 ) June 30, 1992 (Aged 33)",Portero,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-07-04 ) July 4, 1992 (Aged 33)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-07-13 ) July 13, 1992 (Aged 33)",Portero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-09-02 ) September 2, 1992 (Aged 33)",Portero,Unknown,26,59,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-09-21 ) September 21, 1992 (Aged 33)",Portero,Unknown,26,84,Final,2026-05-26,A,CONCACAF,1
México,"( 1992-10-02 ) October 2, 1992 (Aged 33)",Portero,Unknown,26,76,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-01-08 ) January 8, 1993 (Aged 33)",Portero,Unknown,26,74,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-01-19 ) January 19, 1993 (Aged 33)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-04-21 ) April 21, 1993 (Aged 33)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-06-22 ) June 22, 1993 (Aged 32)",Portero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-08-12 ) August 12, 1993 (Aged 32)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1993-08-17 ) August 17, 1993 (Aged 32)",Portero,Unknown,26,31,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-03-07 ) March 7, 1994 (Aged 32)",Portero,Unknown,26,82,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-03-26 ) March 26, 1994 (Aged 32)",Portero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-04-02 ) April 2, 1994 (Aged 32)",Portero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-04-11 ) April 11, 1994 (Aged 32)",Portero,Orlando City Sc,26,30,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-04-25 ) April 25, 1994 (Aged 32)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-05-06 ) May 6, 1994 (Aged 32)",Portero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-06-06 ) June 6, 1994 (Aged 32)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-06-24 ) June 24, 1994 (Aged 31)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-08-01 ) August 1, 1994 (Aged 31)",Portero,Unknown,26,27,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-09-22 ) September 22, 1994 (Aged 31)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-10-21 ) October 21, 1994 (Aged 31)",Portero,Unknown,26,20,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-11-02 ) November 2, 1994 (Aged 31)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1994-12-25 ) December 25, 1994 (Aged 31)",Portero,Unknown,26,46,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-01-09 ) January 9, 1995 (Aged 31)",Portero,Unknown,26,73,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-04-06 ) April 6, 1995 (Aged 31)",Portero,Unknown,26,15,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-06-23 ) June 23, 1995 (Aged 30)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-07-03 ) July 3, 1995 (Aged 30)",Portero,Unknown,26,16,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-09-15 ) September 15, 1995 (Aged 30)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1995-12-02 ) December 2, 1995 (Aged 30)",Portero,Fc St. Pauli,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-22 ) January 22, 1996 (Aged 30)",Portero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-01-23 ) January 23, 1996 (Aged 30)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-02-01 ) February 1, 1996 (Aged 30)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-03-12 ) March 12, 1996 (Aged 30)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-04-05 ) April 5, 1996 (Aged 30)",Portero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-04-19 ) April 19, 1996 (Aged 30)",Portero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
