date,home_team,away_team,home_score,away_score,tournament,country,city,neutral,confederation,world_cup_cycle
2024-12-21,Vietnam,Myanmar,5.0,0.0,ASEAN Championship,Vietnam,Việt Trì,False,Unknown,2026
2024-12-21,Indonesia,Philippines,0.0,1.0,ASEAN Championship,Indonesia,Surakarta,False,Unknown,2026
2024-12-21,Kuwait,Oman,1.0,1.0,Gulf Cup,Kuwait,Kuwait City,False,Unknown,2026
2024-12-21,Qatar,United Arab Emirates,1.0,1.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2024-12-21,Solomon Islands,Fiji,1.0,3.0,MSG Prime Minister's Cup,Solomon Islands,Honiara,False,OFC,2026
2024-12-22,Iraq,Yemen,1.0,0.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2024-12-22,Saudi Arabia,Bahrain,2.0,3.0,Gulf Cup,Kuwait,Kuwait City,True,Unknown,2026
2024-12-24,Kuwait,United Arab Emirates,2.0,1.0,Gulf Cup,Kuwait,Kuwait City,False,Unknown,2026
2024-12-24,Oman,Qatar,2.0,1.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2024-12-25,Yemen,Saudi Arabia,2.0,3.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2024-12-25,Bahrain,Iraq,2.0,0.0,Gulf Cup,Kuwait,Kuwait City,True,Unknown,2026
2024-12-26,Singapore,Vietnam,0.0,2.0,ASEAN Championship,Singapore,Singapore,False,Unknown,2026
2024-12-27,Philippines,Thailand,2.0,1.0,ASEAN Championship,Philippines,Manila,False,Unknown,2026
2024-12-27,Kuwait,Qatar,1.0,1.0,Gulf Cup,Kuwait,Kuwait City,False,Unknown,2026
2024-12-27,United Arab Emirates,Oman,1.0,1.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2024-12-28,Iraq,Saudi Arabia,1.0,3.0,Gulf Cup,Kuwait,Kuwait City,True,Unknown,2026
2024-12-28,Bahrain,Yemen,1.0,2.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2024-12-29,Vietnam,Singapore,3.0,1.0,ASEAN Championship,Vietnam,Việt Trì,False,Unknown,2026
2024-12-30,Thailand,Philippines,3.0,1.0,ASEAN Championship,Thailand,Bangkok,False,Unknown,2026
2024-12-31,Kuwait,Bahrain,0.0,1.0,Gulf Cup,Kuwait,Kuwait City,False,Unknown,2026
2024-12-31,Oman,Saudi Arabia,2.0,1.0,Gulf Cup,Kuwait,Sulaibikhat,True,Unknown,2026
2025-01-02,Vietnam,Thailand,2.0,1.0,ASEAN Championship,Vietnam,Việt Trì,False,Unknown,2026
2025-01-03,Zanzibar,Tanzania,1.0,0.0,Mapinduzi Cup,Zanzibar,Gombani,False,Unknown,2026
2025-01-04,Oman,Bahrain,1.0,2.0,Gulf Cup,Kuwait,Kuwait City,True,Unknown,2026
2025-01-04,Burkina Faso,Kenya,1.0,1.0,Mapinduzi Cup,Zanzibar,Gombani,True,Unknown,2026
2025-01-05,Thailand,Vietnam,2.0,3.0,ASEAN Championship,Thailand,Bangkok,False,Unknown,2026
2025-01-06,Zanzibar,Burkina Faso,0.0,1.0,Mapinduzi Cup,Zanzibar,Gombani,False,Unknown,2026
2025-01-07,Tanzania,Kenya,0.0,2.0,Mapinduzi Cup,Zanzibar,Gombani,True,Unknown,2026
2025-01-09,Tanzania,Burkina Faso,0.0,2.0,Mapinduzi Cup,Zanzibar,Gombani,True,Unknown,2026
2025-01-10,Zanzibar,Kenya,1.0,0.0,Mapinduzi Cup,Zanzibar,Gombani,False,Unknown,2026
2025-01-13,Zanzibar,Burkina Faso,2.0,1.0,Mapinduzi Cup,Zanzibar,Gombani,False,Unknown,2026
2025-01-18,United States,Venezuela,3.0,1.0,Friendly,United States,Fort Lauderdale,False,CONCACAF,2026
2025-01-22,Uzbekistan,Jordan,0.0,0.0,Friendly,Qatar,Doha,True,AFC,2026
2025-01-22,United States,Costa Rica,3.0,0.0,Friendly,United States,Orlando,False,CONCACAF,2026
2025-02-07,Jamaica,Trinidad and Tobago,1.0,0.0,Friendly,Jamaica,Montego Bay,False,CONCACAF,2026
2025-02-08,Chile,Panama,6.0,1.0,Friendly,Chile,Santiago,False,CONMEBOL,2026
2025-02-10,Jamaica,Trinidad and Tobago,1.0,1.0,Friendly,Jamaica,Kingston,False,CONCACAF,2026
2025-02-13,Oman,Sudan,0.0,0.0,Friendly,Oman,Muscat,False,AFC,2026
2025-03-09,Saint Vincent and the Grenadines,Grenada,1.0,1.0,Friendly,Saint Vincent and the Grenadines,Kingston,False,Unknown,2026
2025-03-13,Oman,Sudan,0.0,0.0,Friendly,Oman,Muscat,False,AFC,2026
2025-03-14,Jordan,North Korea,1.0,1.0,Friendly,Jordan,Amman,False,Unknown,2026
2025-03-16,Honduras,Guatemala,1.0,2.0,Friendly,United States,Fort Lauderdale,True,CONCACAF,2026
2025-03-19,Russia,Grenada,5.0,0.0,Friendly,Russia,Moscow,False,UEFA,2026
2025-03-19,Central African Republic,Madagascar,1.0,4.0,FIFA World Cup qualification,Morocco,Casablanca,True,CAF,2026
2025-03-19,Liberia,Tunisia,0.0,1.0,FIFA World Cup qualification,Liberia,Monrovia,False,Unknown,2026
2025-03-19,Kazakhstan,Curaçao,2.0,0.0,Friendly,Turkey,Antalya,True,UEFA,2026
2025-03-19,Vietnam,Cambodia,2.0,1.0,Friendly,Vietnam,Thu Dau Mot,False,Unknown,2026
2025-03-19,India,Maldives,3.0,0.0,Friendly,India,Shillong,False,Unknown,2026
2025-03-19,Hong Kong,Macau,2.0,0.0,Friendly,Hong Kong,Hong Kong,False,Unknown,2026
2025-03-19,Eswatini,Cameroon,0.0,0.0,FIFA World Cup qualification,South Africa,Mbombela,True,CAF,2026
2025-03-20,Saudi Arabia,China PR,1.0,0.0,FIFA World Cup qualification,Saudi Arabia,Riyadh,False,AFC,2026
2025-03-20,Qatar,North Korea,5.0,1.0,FIFA World Cup qualification,Qatar,Al Rayyan,False,AFC,2026
2025-03-20,South Korea,Oman,1.0,1.0,FIFA World Cup qualification,South Korea,Goyang,False,AFC,2026
2025-03-20,Iraq,Kuwait,2.0,2.0,FIFA World Cup qualification,Iraq,Basra,False,AFC,2026
2025-03-20,Jordan,Palestine,3.0,1.0,FIFA World Cup qualification,Jordan,Amman,False,Unknown,2026
2025-03-20,Japan,Bahrain,2.0,0.0,FIFA World Cup qualification,Japan,Saitama,False,AFC,2026
2025-03-20,Australia,Indonesia,5.0,1.0,FIFA World Cup qualification,Australia,Sydney,False,AFC,2026
2025-03-20,Sierra Leone,Guinea-Bissau,3.0,1.0,FIFA World Cup qualification,Liberia,Monrovia,True,Unknown,2026
2025-03-20,Uzbekistan,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification,Uzbekistan,Tashkent,False,Unknown,2026
2025-03-20,Cape Verde,Mauritius,1.0,0.0,FIFA World Cup qualification,Cape Verde,Praia,False,Unknown,2026
2025-03-20,Libya,Angola,1.0,1.0,FIFA World Cup qualification,Libya,Benghazi,False,Unknown,2026
2025-03-20,Gambia,Kenya,3.0,3.0,FIFA World Cup qualification,Ivory Coast,Ebimpé,True,CAF,2026
2025-03-20,Gabon,Seychelles,3.0,0.0,FIFA World Cup qualification,Gabon,Franceville,False,Unknown,2026
2025-03-20,Mozambique,Uganda,3.0,1.0,FIFA World Cup qualification,Egypt,Cairo,True,CAF,2026
2025-03-20,Malawi,Namibia,0.0,1.0,FIFA World Cup qualification,Malawi,Lilongwe,False,Unknown,2026
2025-03-20,Comoros,Mali,0.0,3.0,FIFA World Cup qualification,Morocco,Berkane,True,CAF,2026
2025-03-20,Lebanon,Timor-Leste,4.0,0.0,Friendly,Qatar,Al-Khor,False,AFC,2026
2025-03-20,Zimbabwe,Benin,2.0,2.0,FIFA World Cup qualification,South Africa,Durban,True,CAF,2026
2025-03-20,Iran,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,Iran,Tehran,False,AFC,2026
2025-03-20,Canada,Mexico,0.0,2.0,CONCACAF Nations League,United States,Inglewood,True,CONCACAF,2026
2025-03-20,Peru,Bolivia,3.0,1.0,FIFA World Cup qualification,Peru,Lima,False,CONMEBOL,2026
2025-03-20,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,Brazil,Brasília,False,CONMEBOL,2026
2025-03-20,Croatia,France,2.0,0.0,UEFA Nations League,Croatia,Split,False,UEFA,2026
2025-03-20,Denmark,Portugal,1.0,0.0,UEFA Nations League,Denmark,Copenhagen,False,UEFA,2026
2025-03-20,Italy,Germany,1.0,2.0,UEFA Nations League,Italy,Milan,False,UEFA,2026
2025-03-20,Netherlands,Spain,2.0,2.0,UEFA Nations League,Netherlands,Rotterdam,False,UEFA,2026
2025-03-20,Austria,Serbia,1.0,1.0,UEFA Nations League,Austria,Vienna,False,UEFA,2026
2025-03-20,Greece,Scotland,0.0,1.0,UEFA Nations League,Greece,Piraeus,False,UEFA,2026
2025-03-20,Turkey,Hungary,3.0,1.0,UEFA Nations League,Turkey,Istanbul,False,UEFA,2026
2025-03-20,United States,Panama,0.0,1.0,CONCACAF Nations League,United States,Inglewood,False,CONCACAF,2026
2025-03-20,Armenia,Georgia,0.0,3.0,UEFA Nations League,Armenia,Yerevan,False,UEFA,2026
2025-03-20,Bulgaria,Republic of Ireland,1.0,2.0,UEFA Nations League,Bulgaria,Plovdiv,False,UEFA,2026
2025-03-20,Kosovo,Iceland,2.0,1.0,UEFA Nations League,Kosovo,Pristina,False,UEFA,2026
2025-03-20,Slovakia,Slovenia,0.0,0.0,UEFA Nations League,Slovakia,Bratislava,False,UEFA,2026
2025-03-20,Laos,Sri Lanka,1.0,2.0,Friendly,Laos,Vientiane,False,Unknown,2026
2025-03-20,Tajikistan,Belarus,0.0,5.0,Friendly,Tajikistan,Dushanbe,False,Unknown,2026
2025-03-20,Ukraine,Belgium,3.0,1.0,UEFA Nations League,Spain,Murcia,True,UEFA,2026
2025-03-20,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,Paraguay,Asunción,False,CONMEBOL,2026
2025-03-21,Rwanda,Nigeria,0.0,2.0,FIFA World Cup qualification,Rwanda,Kigali,False,Unknown,2026
2025-03-21,South Africa,Lesotho,0.0,3.0,FIFA World Cup qualification,South Africa,Polokwane,False,CAF,2026
2025-03-21,Morocco,Niger,2.0,1.0,FIFA World Cup qualification,Morocco,Oujda,False,CAF,2026
2025-03-21,Burundi,Ivory Coast,0.0,1.0,FIFA World Cup qualification,Morocco,Meknes,True,CAF,2026
2025-03-21,Botswana,Algeria,1.0,3.0,FIFA World Cup qualification,Botswana,Francistown,False,Unknown,2026
2025-03-21,Equatorial Guinea,São Tomé and Príncipe,2.0,0.0,FIFA World Cup qualification,Equatorial Guinea,Malabo,False,Unknown,2026
2025-03-21,Poland,Lithuania,1.0,0.0,FIFA World Cup qualification,Poland,Warsaw,False,UEFA,2026
